"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.00031587406937845,-4.33760220670202,0.037,0.42,1,"ALDH1A1"
0.00035391355991769,0.896813684849181,1,0.753,1,"TNC"
0.000378321015971624,-1.77338991587116,0.333,0.605,1,"THBS1"
0.000437822868810294,-1.91556582065413,0.111,0.432,1,"SLC6A11"
0.000513582190485263,1.09702484249293,0.926,0.58,1,"NCAN"
0.000519119643913865,-1.99818072020462,0.037,0.309,1,"TESC"
0.000547930616999004,5.2788708933876,0.333,0.025,1,"SLC27A3"
0.000553508302421501,1.47959746842838,0.556,0.259,1,"PAQR6"
0.000569758411746319,0.661235514516098,0.593,0.765,1,"SBF2-AS1"
0.000601200120371864,1.19777010746227,0.963,0.716,1,"KCNN3"
0.000613688888277349,0.751174386794264,0.963,0.753,1,"AQP4"
0.000615627663014444,0.849749332342029,0.704,0.284,1,"NT5DC2"
0.000666818604709456,0.958367105644033,0.889,0.654,1,"C1QTNF3"
0.00070112029793445,1.76686063604689,0.444,0.185,1,"FGF1"
0.000714411271308862,-2.61759088056949,0.148,0.494,1,"C7"
0.000716210754489957,0.609407731933619,1,0.889,1,"RDX"
0.00075410177322205,-2.02529624590248,0.185,0.469,1,"ANKRD35"
0.000803492109769812,0.808765683705376,1,0.741,1,"ITGA7"
0.000826255811791557,1.54061258491786,0.519,0.16,1,"C6orf118"
0.000833074552375352,-2.29271570679186,0.148,0.543,1,"DCN"
0.000833288931947239,0.789339414690272,1,0.802,1,"PLCG1"
0.000918172748160141,-1.29311308483317,0.333,0.42,1,"GBP2"
0.000953834298141779,-1.01037170614601,0.222,0.531,1,"TMEM198"
0.000993525114926907,-2.53364394856314,0.148,0.469,1,"C2"
0.00104588250162013,-1.41052205474736,0.296,0.654,1,"S100A10"
0.0010671716727311,0.979191635907281,0.852,0.407,1,"ACAT2"
0.00108681313469967,0.987852863322952,0.852,0.531,1,"H19"
0.00111860357831065,0.654918809693081,1,0.864,1,"NCOR2"
